Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\spool_mapping_run_03.03.26_down.csv;
3443;0,53161320316132032;3443;0,5158
3444;0,53184565318456534;3444;0,516
3445;0,53184565318456534;3445;0,5162
3446;0,53184565318456534;3446;0,5164
3447;0,53254300325430037;3447;0,51660000000000006
3448;0,53277545327754527;3448;0,5168
3449;0,53231055323105536;3449;0,517
3450;0,53231055323105536;3450;0,5172
3451;0,53184565318456534;3451;0,51740000000000008
3452;0,53161320316132032;3452;0,51760000000000006
3453;0,53231055323105536;3453;0,5178
3454;0,53300790330079029;3454;0,518
3455;0,53300790330079029;3455;0,5182
3456;0,53347280334728031;3456;0,5184
3457;0,53440260344026036;3457;0,5186
3458;0,53440260344026036;3458;0,51879999999999993
3459;0,53440260344026036;3459;0,519
3460;0,53440260344026036;3460;0,5192
3461;0,53440260344026036;3461;0,5194
3462;0,53463505346350537;3462;0,5196
3463;0,53486750348675038;3463;0,5198
3464;0,53579730357973032;3464;0,52
3465;0,53579730357973032;3465;0,5202
3466;0,53602975360297533;3466;0,5204
3467;0,53649465364946536;3467;0,52060000000000006
3468;0,53672710367271037;3468;0,5208
3469;0,53765690376569042;3469;0,521
3470;0,53765690376569042;3470;0,5212
3471;0,53812180381218033;3471;0,52140000000000009
3472;0,53905160390516038;3472;0,52160000000000006
3473;0,53928405392840539;3473;0,5218
3474;0,53905160390516038;3474;0,522
3475;0,53905160390516038;3475;0,5222
3476;0,53858670385867036;3476;0,5224
3477;0,53858670385867036;3477;0,5226
3478;0,53928405392840539;3478;0,52279999999999993
3479;0,53951650395165041;3479;0,523
3480;0,53951650395165041;3480;0,5232
3481;0,53998140399814043;3481;0,5234
3482;0,53998140399814043;3482;0,5236
3483;0,53998140399814043;3483;0,5238
3484;0,53974895397489542;3484;0,524
3485;0,53974895397489542;3485;0,5242
3486;0,54021385402138544;3486;0,5244
3487;0,54044630404463045;3487;0,52460000000000007
3488;0,54044630404463045;3488;0,5248
3489;0,54114365411436538;3489;0,525
3490;0,54114365411436538;3490;0,5252
3491;0,54137610413761039;3491;0,5254
3492;0,54184100418410042;3492;0,52560000000000007
3493;0,54184100418410042;3493;0,5258
3494;0,54277080427708047;3494;0,526
3495;0,54277080427708047;3495;0,5262
3496;0,54323570432357038;3496;0,5264
3497;0,54346815434681539;3497;0,5266
3498;0,5437006043700604;3498;0,52679999999999993
3499;0,5437006043700604;3499;0,52699999999999991
3500;0,5437006043700604;3500;0,5272
3501;0,54346815434681539;3501;0,5274
3502;0,5437006043700604;3502;0,5276
3503;0,54439795443979544;3503;0,52779999999999994
3504;0,54486285448628546;3504;0,528
3505;0,54486285448628546;3505;0,5282
3506;0,54532775453277549;3506;0,5284
3507;0,54532775453277549;3507;0,5286
3508;0,54532775453277549;3508;0,5288
3509;0,54509530450953048;3509;0,529
3510;0,54509530450953048;3510;0,5292
3511;0,54532775453277549;3511;0,5294
3512;0,54532775453277549;3512;0,52960000000000007
3513;0,54602510460251041;3513;0,5298
3514;0,54649000464900044;3514;0,53
3515;0,54649000464900044;3515;0,5302
3516;0,54672245467224545;3516;0,5304
3517;0,5476522547652255;3517;0,5306
3518;0,5476522547652255;3518;0,53079999999999994
3519;0,54788470478847051;3519;0,53099999999999992
3520;0,54788470478847051;3520;0,5312
3521;0,54834960483496054;3521;0,5314
3522;0,54881450488145045;3522;0,5316
3523;0,54881450488145045;3523;0,53179999999999994
3524;0,54881450488145045;3524;0,532
3525;0,54881450488145045;3525;0,5322
3526;0,54881450488145045;3526;0,5324
3527;0,54951185495118549;3527;0,5326
3528;0,55020920502092052;3528;0,5328
3529;0,55113900511390046;3529;0,533
3530;0,55113900511390046;3530;0,5332
3531;0,55160390516039048;3531;0,5334
3532;0,55137145513714547;3532;0,53360000000000007
3533;0,55113900511390046;3533;0,5338
3534;0,55067410506741055;3534;0,534
3535;0,55067410506741055;3535;0,5342
3536;0,55044165504416553;3536;0,5344
3537;0,55044165504416553;3537;0,5346
3538;0,55113900511390046;3538;0,53479999999999994
3539;0,55206880520688051;3539;0,53499999999999992
3540;0,55206880520688051;3540;0,5352
3541;0,55276615527661555;3541;0,5354
3542;0,55299860529986056;3542;0,5356
3543;0,55346350534635058;3543;0,53579999999999994
3544;0,55323105532310557;3544;0,536
3545;0,55323105532310557;3545;0,5362
3546;0,55369595536959548;3546;0,5364
3547;0,55369595536959548;3547;0,5366
3548;0,55346350534635058;3548;0,5368
3549;0,55323105532310557;3549;0,537
3550;0,55323105532310557;3550;0,5372
3551;0,55299860529986056;3551;0,5374
3552;0,55346350534635058;3552;0,53760000000000008
3553;0,55439330543933052;3553;0,53780000000000006
3554;0,55509065550906556;3554;0,538
3555;0,55509065550906556;3555;0,5382
3556;0,55578800557880059;3556;0,5384
3557;0,55578800557880059;3557;0,5386
3558;0,55578800557880059;3558;0,5388
3559;0,55578800557880059;3559;0,53899999999999992
3560;0,55578800557880059;3560;0,5392
3561;0,55578800557880059;3561;0,5394
3562;0,55578800557880059;3562;0,5396
3563;0,55648535564853552;3563;0,5398
3564;0,55718270571827055;3564;0,54
3565;0,55718270571827055;3565;0,5402
3566;0,55788005578800559;3566;0,5404
3567;0,5581125058112506;3567;0,5406
3568;0,55857740585774063;3568;0,54080000000000006
3569;0,55927475592747555;3569;0,541
3570;0,55927475592747555;3570;0,5412
3571;0,55997210599721059;3571;0,5414
3572;0,5602045560204556;3572;0,54160000000000008
3573;0,55997210599721059;3573;0,54180000000000006
3574;0,55973965597396558;3574;0,542
3575;0,55973965597396558;3575;0,5422
3576;0,55927475592747555;3576;0,5424
3577;0,5602045560204556;3577;0,5426
3578;0,56066945606694563;3578;0,5428
3579;0,56136680613668066;3579;0,54299999999999993
3580;0,56136680613668066;3580;0,5432
3581;0,56159925615992556;3581;0,5434
3582;0,56159925615992556;3582;0,5436
3583;0,56136680613668066;3583;0,5438
3584;0,56183170618317058;3584;0,544
3585;0,56183170618317058;3585;0,5442
3586;0,56183170618317058;3586;0,5444
3587;0,56206415620641559;3587;0,5446
3588;0,56252905625290561;3588;0,54480000000000006
3589;0,56299395629939564;3589;0,545
3590;0,56299395629939564;3590;0,5452
3591;0,56322640632264065;3591;0,5454
3592;0,56345885634588566;3592;0,54560000000000008
3593;0,56392375639237569;3593;0,54580000000000006
3594;0,5643886564388656;3594;0,546
3595;0,5643886564388656;3595;0,5462
3596;0,56508600650860064;3596;0,5464
3597;0,56531845653184565;3597;0,5466
3598;0,56508600650860064;3598;0,5468
3599;0,56485355648535562;3599;0,54699999999999993
3600;0,56485355648535562;3600;0,5472
3601;0,56485355648535562;3601;0,5474
3602;0,56531845653184565;3602;0,5476
3603;0,56601580660158068;3603;0,5478
3604;0,56671315667131572;3604;0,548
3605;0,56671315667131572;3605;0,5482
3606;0,56671315667131572;3606;0,5484
3607;0,56671315667131572;3607;0,5486
3608;0,56648070664807071;3608;0,54880000000000007
3609;0,56671315667131572;3609;0,549
3610;0,56671315667131572;3610;0,5492
3611;0,56671315667131572;3611;0,5494
3612;0,56717805671780563;3612;0,54960000000000009
3613;0,56810785681078568;3613;0,54980000000000007
3614;0,56880520688052072;3614;0,55
3615;0,56880520688052072;3615;0,5502
3616;0,56927010692701074;3616;0,5504
3617;0,56903765690376573;3617;0,5506
3618;0,56996745699674567;3618;0,5508
3619;0,57043235704323569;3619;0,55099999999999993
3620;0,57043235704323569;3620;0,55119999999999991
3621;0,57089725708972572;3621;0,5514
3622;0,57066480706648071;3622;0,5516
3623;0,57043235704323569;3623;0,5518
3624;0,57019990701999068;3624;0,55199999999999994
3625;0,57019990701999068;3625;0,5522
3626;0,57066480706648071;3626;0,5524
3627;0,57112970711297073;3627;0,5526
3628;0,57205950720595067;3628;0,5528
3629;0,57252440725244069;3629;0,553
3630;0,57252440725244069;3630;0,5532
3631;0,57252440725244069;3631;0,5534
3632;0,57229195722919568;3632;0,5536
3633;0,57229195722919568;3633;0,55380000000000007
3634;0,57205950720595067;3634;0,554
3635;0,57205950720595067;3635;0,5542
3636;0,57205950720595067;3636;0,5544
3637;0,5727568572756857;3637;0,5546
3638;0,57252440725244069;3638;0,5548
3639;0,57345420734542074;3639;0,55499999999999994
3640;0,57345420734542074;3640;0,55519999999999992
3641;0,57345420734542074;3641;0,5554
3642;0,57391910739191077;3642;0,5556
3643;0,57461645746164569;3643;0,5558
3644;0,57554625755462574;3644;0,55599999999999994
3645;0,57554625755462574;3645;0,5562
3646;0,57577870757787075;3646;0,5564
3647;0,57554625755462574;3647;0,5566
3648;0,57531380753138073;3648;0,5568
3649;0,57508135750813572;3649;0,557
3650;0,57508135750813572;3650;0,5572
3651;0,57554625755462574;3651;0,5574
3652;0,57601115760111576;3652;0,5576
3653;0,5767085076708508;3653;0,55780000000000007
3654;0,57740585774058573;3654;0,558
3655;0,57740585774058573;3655;0,5582
3656;0,57717340771734083;3656;0,5584
3657;0,57717340771734083;3657;0,5586
3658;0,57740585774058573;3658;0,5588
3659;0,57740585774058573;3659;0,55899999999999994
3660;0,57740585774058573;3660;0,55919999999999992
3661;0,57787075778707575;3661;0,5594
3662;0,5788005578800558;3662;0,5596
3663;0,5788005578800558;3663;0,5598
3664;0,57926545792654582;3664;0,55999999999999994
3665;0,57926545792654582;3665;0,5602
3666;0,57973035797303585;3666;0,5604
3667;0,58066015806601579;3667;0,5606
3668;0,58135750813575082;3668;0,5608
3669;0,58228730822873087;3669;0,561
3670;0,58228730822873087;3670;0,5612
3671;0,5829846582984658;3671;0,5614
3672;0,58275220827522078;3672;0,5616
3673;0,58275220827522078;3673;0,56180000000000008
3674;0,58275220827522078;3674;0,562
3675;0,58275220827522078;3675;0,5622
3676;0,58368200836820083;3676;0,5624
3677;0,58437935843793587;3677;0,5626
3678;0,58554160855416082;3678;0,5628
3679;0,58600650860065084;3679;0,563
3680;0,58600650860065084;3680;0,56319999999999992
3681;0,58577405857740583;3681;0,5634
3682;0,58554160855416082;3682;0,5636
3683;0,58577405857740583;3683;0,5638
3684;0,58577405857740583;3684;0,564
3685;0,58577405857740583;3685;0,5642
3686;0,58600650860065084;3686;0,5644
3687;0,58647140864714087;3687;0,5646
3688;0,58623895862389586;3688;0,5648
3689;0,58693630869363089;3689;0,56500000000000006
3690;0,58693630869363089;3690;0,5652
3691;0,58647140864714087;3691;0,5654
3692;0,58740120874012092;3692;0,5656
3693;0,58786610878661083;3693;0,56580000000000008
3694;0,58833100883310085;3694;0,56600000000000006
3695;0,58833100883310085;3695;0,5662
3696;0,58879590887959088;3696;0,5664
3697;0,58833100883310085;3697;0,5666
3698;0,58809855880985584;3698;0,5668
3699;0,58833100883310085;3699;0,567
3700;0,58833100883310085;3700;0,56719999999999993
3701;0,5892608089260809;3701;0,5674
3702;0,58995815899581594;3702;0,5676
3703;0,59065550906555087;3703;0,5678
3704;0,59088795908879588;3704;0,568
3705;0,59088795908879588;3705;0,5682
3706;0,59088795908879588;3706;0,5684
3707;0,59065550906555087;3707;0,5686
3708;0,59112040911204089;3708;0,5688
3709;0,59112040911204089;3709;0,56900000000000006
3710;0,59112040911204089;3710;0,5692
3711;0,5913528591352859;3711;0,5694
3712;0,59205020920502094;3712;0,5696
3713;0,592282659228266;3713;0,56980000000000008
3714;0,592515109251511;3714;0,57000000000000006
3715;0,592515109251511;3715;0,5702
3716;0,592515109251511;3716;0,5704
3717;0,59298000929800088;3717;0,5706
3718;0,59321245932124589;3718;0,5708
3719;0,59298000929800088;3719;0,571
3720;0,59298000929800088;3720;0,57119999999999993
3721;0,59298000929800088;3721;0,5714
3722;0,592515109251511;3722;0,5716
3723;0,592515109251511;3723;0,5718
3724;0,592747559274756;3724;0,572
3725;0,592747559274756;3725;0,5722
3726;0,5934449093444909;3726;0,5724
3727;0,59414225941422594;3727;0,5726
3728;0,594607159460716;3728;0,5728
3729;0,594607159460716;3729;0,57300000000000006
3730;0,594607159460716;3730;0,5732
3731;0,594607159460716;3731;0,5734
3732;0,594607159460716;3732;0,5736
3733;0,594839609483961;3733;0,57380000000000009
3734;0,594839609483961;3734;0,57400000000000007
3735;0,594839609483961;3735;0,5742
3736;0,595536959553696;3736;0,5744
3737;0,59576940957694091;3737;0,5746
3738;0,59623430962343094;3738;0,5748
3739;0,596699209669921;3739;0,575
3740;0,597164109716411;3740;0,57519999999999993
3741;0,597164109716411;3741;0,57539999999999991
3742;0,597861459786146;3742;0,5756
3743;0,59832635983263593;3743;0,5758
3744;0,59832635983263593;3744;0,576
3745;0,59832635983263593;3745;0,57619999999999993
3746;0,598093909809391;3746;0,5764
3747;0,597861459786146;3747;0,5766
3748;0,597629009762901;3748;0,5768
3749;0,598093909809391;3749;0,577
3750;0,598093909809391;3750;0,5772
3751;0,599023709902371;3751;0,5774
3752;0,599488609948861;3752;0,5776
3753;0,599953509995351;3753;0,5778
3754;0,599953509995351;3754;0,57800000000000007
3755;0,599953509995351;3755;0,5782
3756;0,599953509995351;3756;0,5784
3757;0,600185960018596;3757;0,5786
3758;0,60065086006508606;3758;0,5788
3759;0,601115760111576;3759;0,579
3760;0,601580660158066;3760;0,57919999999999994
3761;0,601580660158066;3761;0,57939999999999992
3762;0,602278010227801;3762;0,5796
3763;0,602742910274291;3763;0,5798
3764;0,60297536029753607;3764;0,58
3765;0,603672710367271;3765;0,58019999999999994
3766;0,603672710367271;3766;0,5804
3767;0,604602510460251;3767;0,5806
3768;0,60506741050674107;3768;0,5808
3769;0,6057647605764761;3769;0,581
3770;0,60506741050674107;3770;0,5812
3771;0,60506741050674107;3771;0,5814
3772;0,604834960483496;3772;0,5816
3773;0,604602510460251;3773;0,5818
3774;0,60529986052998608;3774;0,58200000000000007
3775;0,60599721059972111;3775;0,5822
3776;0,60599721059972111;3776;0,5824
3777;0,606462110646211;3777;0,5826
3778;0,606694560669456;3778;0,5828
3779;0,606462110646211;3779;0,583
3780;0,606462110646211;3780;0,58319999999999994
3781;0,606462110646211;3781;0,58339999999999992
3782;0,606462110646211;3782;0,5836
3783;0,606462110646211;3783;0,5838
3784;0,606927010692701;3784;0,584
3785;0,60762436076243609;3785;0,58419999999999994
3786;0,60762436076243609;3786;0,5844
3787;0,6078568107856811;3787;0,5846
3788;0,60808926080892611;3788;0,5848
3789;0,60808926080892611;3789;0,585
3790;0,608786610878661;3790;0,5852
3791;0,608786610878661;3791;0,5854
3792;0,60948396094839608;3792;0,5856
3793;0,60971641097164109;3793;0,5858
3794;0,6099488609948861;3794;0,58600000000000008
3795;0,60948396094839608;3795;0,5862
3796;0,60948396094839608;3796;0,5864
3797;0,60948396094839608;3797;0,5866
3798;0,60948396094839608;3798;0,5868
3799;0,61018131101813111;3799;0,587
3800;0,61087866108786615;3800;0,58719999999999994
3801;0,61087866108786615;3801;0,58739999999999992
3802;0,61134356113435606;3802;0,5876
3803;0,61111111111111116;3803;0,5878
3804;0,61111111111111116;3804;0,588
3805;0,61111111111111116;3805;0,5882
3806;0,61111111111111116;3806;0,5884
3807;0,61111111111111116;3807;0,5886
3808;0,61134356113435606;3808;0,5888
3809;0,61180846118084609;3809;0,589
3810;0,61227336122733611;3810;0,58920000000000006
3811;0,61227336122733611;3811;0,5894
3812;0,61297071129707115;3812;0,5896
3813;0,61343561134356117;3813;0,5898
3814;0,61343561134356117;3814;0,59000000000000008
3815;0,61436541143654111;3815;0,59020000000000006
3816;0,61436541143654111;3816;0,5904
3817;0,61483031148303113;3817;0,5906
3818;0,61506276150627615;3818;0,5908
3819;0,61506276150627615;3819;0,591
3820;0,61483031148303113;3820;0,5912
3821;0,61483031148303113;3821;0,59139999999999993
3822;0,61459786145978612;3822;0,5916
3823;0,61483031148303113;3823;0,5918
3824;0,61529521152952116;3824;0,592
3825;0,61622501162250121;3825;0,5922
3826;0,61622501162250121;3826;0,5924
3827;0,61692236169223613;3827;0,5926
3828;0,61668991166899112;3828;0,5928
3829;0,61645746164574622;3829;0,593
3830;0,61622501162250121;3830;0,59320000000000006
3831;0,61622501162250121;3831;0,5934
3832;0,61622501162250121;3832;0,5936
3833;0,61645746164574622;3833;0,5938
3834;0,61692236169223613;3834;0,59400000000000008
3835;0,61668991166899112;3835;0,59420000000000006
3836;0,61668991166899112;3836;0,5944
3837;0,61715481171548114;3837;0,5946
3838;0,61808461180846119;3838;0,5948
3839;0,61831706183170621;3839;0,595
3840;0,61878196187819623;3840;0,5952
3841;0,61878196187819623;3841;0,59539999999999993
3842;0,61971176197117617;3842;0,5956
3843;0,6204091120409112;3843;0,5958
3844;0,62017666201766619;3844;0,596
3845;0,61994421199442118;3845;0,5962
3846;0,61994421199442118;3846;0,5964
3847;0,61971176197117617;3847;0,5966
3848;0,62017666201766619;3848;0,5968
3849;0,62110646211064624;3849;0,597
3850;0,62180381218038117;3850;0,59720000000000006
3851;0,62180381218038117;3851;0,5974
3852;0,62226871222687119;3852;0,5976
3853;0,62226871222687119;3853;0,5978
3854;0,62226871222687119;3854;0,59800000000000009
3855;0,6225011622501162;3855;0,59820000000000007
3856;0,6225011622501162;3856;0,5984
3857;0,62296606229660623;3857;0,5986
3858;0,62296606229660623;3858;0,5988
3859;0,62343096234309625;3859;0,599
3860;0,62366341236634126;3860;0,5992
3861;0,62366341236634126;3861;0,59939999999999993
3862;0,62389586238958628;3862;0,5996
3863;0,62412831241283129;3863;0,5998
3864;0,62505811250581123;3864;0,6
3865;0,62552301255230125;3865;0,6002
3866;0,62552301255230125;3866;0,60039999999999993
3867;0,6264528126452813;3867;0,6006
3868;0,62668526266852631;3868;0,6008
3869;0,6264528126452813;3869;0,601
3870;0,62622036262203629;3870;0,6012
3871;0,62622036262203629;3871;0,6014
3872;0,62575546257554626;3872;0,6016
3873;0,62668526266852631;3873;0,6018
3874;0,62715016271501622;3874;0,602
3875;0,62831241283124128;3875;0,60220000000000007
3876;0,62831241283124128;3876;0,6024
3877;0,6285448628544863;3877;0,6026
3878;0,6285448628544863;3878;0,6028
3879;0,6285448628544863;3879;0,603
3880;0,62877731287773131;3880;0,6032
3881;0,62877731287773131;3881;0,60339999999999994
3882;0,62877731287773131;3882;0,60359999999999991
3883;0,62900976290097632;3883;0,6038
3884;0,62970711297071125;3884;0,604
3885;0,62993956299395626;3885;0,6042
3886;0,62993956299395626;3886;0,60439999999999994
3887;0,63040446304044628;3887;0,6046
3888;0,63040446304044628;3888;0,6048
3889;0,63110181311018132;3889;0,605
3890;0,63179916317991636;3890;0,6052
3891;0,63179916317991636;3891;0,6054
3892;0,63179916317991636;3892;0,6056
3893;0,63226406322640627;3893;0,6058
3894;0,63179916317991636;3894;0,606
3895;0,63156671315667134;3895;0,60620000000000007
3896;0,63156671315667134;3896;0,6064
3897;0,63179916317991636;3897;0,6066
3898;0,63226406322640627;3898;0,6068
3899;0,63319386331938632;3899;0,607
3900;0,63365876336587634;3900;0,6072
3901;0,63365876336587634;3901;0,60739999999999994
3902;0,63365876336587634;3902;0,60759999999999992
3903;0,63365876336587634;3903;0,6078
3904;0,63365876336587634;3904;0,608
3905;0,63389121338912136;3905;0,6082
3906;0,63389121338912136;3906;0,60839999999999994
3907;0,63389121338912136;3907;0,6086
3908;0,63435611343561138;3908;0,6088
3909;0,63505346350534631;3909;0,609
3910;0,63551836355183633;3910;0,6092
3911;0,63551836355183633;3911;0,6094
3912;0,63621571362157137;3912;0,6096
3913;0,63621571362157137;3913;0,6098
3914;0,6369130636913064;3914;0,61
3915;0,63761041376104133;3915;0,61020000000000008
3916;0,63761041376104133;3916;0,6104
3917;0,63761041376104133;3917;0,6106
3918;0,63761041376104133;3918;0,6108
3919;0,63714551371455141;3919;0,611
3920;0,6369130636913064;3920;0,6112
3921;0,6369130636913064;3921;0,61139999999999994
3922;0,63714551371455141;3922;0,61159999999999992
3923;0,63761041376104133;3923;0,6118
3924;0,63830776383077636;3924;0,612
3925;0,63877266387726639;3925;0,6122
3926;0,63877266387726639;3926;0,61239999999999994
3927;0,63854021385402138;3927;0,6126
3928;0,63854021385402138;3928;0,6128
3929;0,63854021385402138;3929;0,613
3930;0,63830776383077636;3930;0,6132
3931;0,63830776383077636;3931;0,61340000000000006
3932;0,63854021385402138;3932;0,6136
3933;0,63923756392375641;3933;0,6138
3934;0,63993491399349145;3934;0,614
3935;0,64039981403998136;3935;0,61420000000000008
3936;0,64039981403998136;3936;0,61440000000000006
3937;0,6410971641097164;3937;0,6146
3938;0,64132961413296141;3938;0,6148
3939;0,64225941422594146;3939;0,615
3940;0,64295676429567639;3940;0,6152
3941;0,64295676429567639;3941;0,6154
3942;0,64365411436541142;3942;0,61559999999999993
3943;0,64342166434216641;3943;0,6158
3944;0,64295676429567639;3944;0,616
3945;0,64272431427243137;3945;0,6162
3946;0,64272431427243137;3946;0,6164
3947;0,64342166434216641;3947;0,6166
3948;0,64388656438865643;3948;0,6168
3949;0,64435146443514646;3949;0,617
3950;0,64528126452812651;3950;0,6172
3951;0,64528126452812651;3951;0,61740000000000006
3952;0,64528126452812651;3952;0,6176
3953;0,64528126452812651;3953;0,6178
3954;0,64528126452812651;3954;0,618
3955;0,64551371455137141;3955;0,61820000000000008
3956;0,64551371455137141;3956;0,61840000000000006
3957;0,64551371455137141;3957;0,6186
3958;0,64621106462110645;3958;0,6188
3959;0,64644351464435146;3959;0,619
3960;0,64714086471408649;3960;0,6192
3961;0,64714086471408649;3961;0,6194
3962;0,64737331473733151;3962;0,61959999999999993
3963;0,64807066480706643;3963;0,6198
3964;0,64853556485355646;3964;0,62
3965;0,64900046490004648;3965;0,6202
3966;0,64900046490004648;3966;0,6204
3967;0,64946536494653651;3967;0,6206
3968;0,64923291492329149;3968;0,6208
3969;0,64900046490004648;3969;0,621
3970;0,64876801487680147;3970;0,6212
3971;0,64876801487680147;3971;0,62140000000000006
3972;0,64923291492329149;3972;0,6216
3973;0,64969781496978152;3973;0,6218
3974;0,65039516503951655;3974;0,622
3975;0,65062761506276146;3975;0,62220000000000009
3976;0,65062761506276146;3976;0,62240000000000006
3977;0,65039516503951655;3977;0,6226
3978;0,65016271501627154;3978;0,6228
3979;0,65016271501627154;3979;0,623
3980;0,65016271501627154;3980;0,6232
3981;0,65016271501627154;3981;0,6234
3982;0,65039516503951655;3982;0,62359999999999993
3983;0,65086006508600647;3983;0,6238
3984;0,65202231520223153;3984;0,624
3985;0,65248721524872155;3985;0,6242
3986;0,65248721524872155;3986;0,6244
3987;0,65248721524872155;3987;0,6246
3988;0,65295211529521158;3988;0,6248
3989;0,65388191538819151;3989;0,625
3990;0,65434681543468154;3990;0,6252
3991;0,65434681543468154;3991;0,6254
3992;0,65457926545792655;3992;0,6256
3993;0,65434681543468154;3993;0,6258
3994;0,65411436541143653;3994;0,626
3995;0,65434681543468154;3995;0,6262
3996;0,65434681543468154;3996;0,62640000000000007
3997;0,65481171548117156;3997;0,6266
3998;0,65574151557415161;3998;0,6268
3999;0,65643886564388654;3999;0,627
4000;0,65620641562064153;4000;0,6272
4001;0,65620641562064153;4001;0,6274
4002;0,65620641562064153;4002;0,62759999999999994
4003;0,65597396559739651;4003;0,62779999999999991
4004;0,65574151557415161;4004;0,628
4005;0,65574151557415161;4005;0,6282
4006;0,65574151557415161;4006;0,6284
4007;0,65620641562064153;4007;0,62859999999999994
4008;0,65667131566713155;4008;0,6288
4009;0,65736866573686659;4009;0,629
4010;0,65783356578335661;4010;0,6292
4011;0,65783356578335661;4011;0,6294
4012;0,65806601580660162;4012;0,6296
4013;0,65806601580660162;4013;0,6298
4014;0,65899581589958156;4014;0,63
4015;0,65946071594607159;4015;0,6302
4016;0,65946071594607159;4016;0,63040000000000007
4017;0,65946071594607159;4017;0,6306
4018;0,65922826592282657;4018;0,6308
4019;0,65899581589958156;4019;0,631
4020;0,6596931659693166;4020;0,6312
4021;0,6596931659693166;4021;0,6314
4022;0,66015806601580662;4022;0,63159999999999994
4023;0,66108786610878656;4023;0,63179999999999992
4024;0,6617852161785216;4024;0,632
4025;0,6617852161785216;4025;0,6322
4026;0,6617852161785216;4026;0,6324
4027;0,66155276615527658;4027;0,63259999999999994
4028;0,66155276615527658;4028;0,6328
4029;0,66155276615527658;4029;0,633
4030;0,66155276615527658;4030;0,6332
4031;0,66155276615527658;4031;0,6334
4032;0,6617852161785216;4032;0,6336
4033;0,66248256624825663;4033;0,6338
4034;0,66271501627150164;4034;0,634
4035;0,66317991631799167;4035;0,6342
4036;0,66317991631799167;4036;0,63440000000000007
4037;0,66341236634123668;4037;0,6346
4038;0,66410971641097161;4038;0,6348
4039;0,66457461645746163;4039;0,635
4040;0,66503951650395166;4040;0,6352
4041;0,66503951650395166;4041;0,6354
4042;0,66480706648070664;4042;0,63559999999999994
4043;0,66457461645746163;4043;0,63579999999999992
4044;0,66457461645746163;4044;0,636
4045;0,66527196652719667;4045;0,6362
4046;0,66527196652719667;4046;0,6364
4047;0,66620176662017672;4047;0,63659999999999994
4048;0,66666666666666663;4048;0,6368
4049;0,66759646675964668;4049;0,637
4050;0,66759646675964668;4050;0,6372
4051;0,66759646675964668;4051;0,6374
4052;0,66759646675964668;4052;0,63760000000000006
4053;0,6680613668061367;4053;0,6378
4054;0,6680613668061367;4054;0,638
4055;0,66829381682938171;4055;0,6382
4056;0,66829381682938171;4056;0,63840000000000008
4057;0,66899116689911664;4057;0,63860000000000006
4058;0,66945606694560666;4058;0,6388
4059;0,66992096699209669;4059;0,639
4060;0,6701534170153417;4060;0,6392
4061;0,6701534170153417;4061;0,6394
4062;0,67085076708507674;4062;0,6396
4063;0,67154811715481166;4063;0,63979999999999992
4064;0,67201301720130169;4064;0,64
4065;0,67247791724779171;4065;0,6402
4066;0,67247791724779171;4066;0,6404
4067;0,67201301720130169;4067;0,6406
4068;0,67201301720130169;4068;0,6408
4069;0,67178056717805668;4069;0,641
4070;0,67271036727103672;4070;0,6412
4071;0,67271036727103672;4071;0,6414
4072;0,67317526731752675;4072;0,64160000000000006
4073;0,67410506741050669;4073;0,6418
4074;0,6743375174337517;4074;0,642
4075;0,6743375174337517;4075;0,6422
4076;0,6743375174337517;4076;0,64240000000000008
4077;0,6743375174337517;4077;0,64260000000000006
4078;0,6743375174337517;4078;0,6428
4079;0,67456996745699671;4079;0,643
4080;0,67456996745699671;4080;0,6432
4081;0,67456996745699671;4081;0,6434
4082;0,67503486750348674;4082;0,6436
4083;0,67549976754997676;4083;0,64379999999999993
4084;0,67596466759646678;4084;0,644
4085;0,67596466759646678;4085;0,6442
4086;0,67596466759646678;4086;0,6444
4087;0,67642956764295681;4087;0,6446
4088;0,67666201766620182;4088;0,6448
4089;0,67689446768944672;4089;0,645
4090;0,67712691771269173;4090;0,6452
4091;0,67712691771269173;4091;0,6454
4092;0,67689446768944672;4092;0,64560000000000006
4093;0,67642956764295681;4093;0,6458
4094;0,67666201766620182;4094;0,646
4095;0,67712691771269173;4095;0,6462
4096;0,67712691771269173;4096;0,64640000000000009
4097;0,67759181775918176;4097;0,64660000000000006
4098;0,67805671780567178;4098;0,6468
4099;0,67805671780567178;4099;0,647
4100;0,67805671780567178;4100;0,6472
4101;0,67805671780567178;4101;0,6474
4102;0,67782426778242677;4102;0,6476
4103;0,67782426778242677;4103;0,64779999999999993
4104;0,67805671780567178;4104;0,648
4105;0,67828916782891679;4105;0,6482
4106;0,67828916782891679;4106;0,6484
4107;0,67828916782891679;4107;0,6486
4108;0,67898651789865183;4108;0,6488
4109;0,67968386796838676;4109;0,649
4110;0,67968386796838676;4110;0,6492
4111;0,67968386796838676;4111;0,6494
4112;0,68014876801487678;4112;0,64960000000000007
4113;0,68038121803812179;4113;0,6498
4114;0,68107856810785683;4114;0,65
4115;0,68061366806136681;4115;0,6502
4116;0,68061366806136681;4116;0,6504
4117;0,68038121803812179;4117;0,65060000000000007
4118;0,68014876801487678;4118;0,6508
4119;0,68061366806136681;4119;0,651
